createdAt,valveNumber,textDetail,alarmFaultId,predictingAlgoId,alarmActivated,criticityId
2024-11-07 07:00:00,29,above: Param_2,394,59,0,1
2024-11-07 07:00:00,31,above: Param_5,394,59,0,1
2024-11-07 07:00:00,31,above: Param_6,394,59,0,1
2024-11-07 07:00:00,31,Param_1 increasing,394,59,0,1
2024-11-07 07:00:00,31,above: Param_4,394,59,0,1
2024-11-07 07:00:00,31,above: Param_3,394,59,0,1
2024-11-07 07:00:00,31,above: Param_2,394,59,0,1
2024-11-07 07:00:00,84,Param_1 manual mode,394,59,1,1
2024-11-07 07:00:00,105,Param_1 manual mode,394,59,1,1
2024-11-07 07:00:00,121,Param_1 increasing,394,59,0,1
2024-11-07 07:00:00,121,above: Param_5,394,59,0,1
2024-11-07 07:00:00,121,above: Param_6,394,59,0,1
2024-11-07 07:00:00,121,above: Param_4,394,59,0,1
2024-11-07 07:00:00,121,above: Param_3,394,59,0,1
2024-11-07 07:00:00,121,above: Param_2,394,59,0,1
2024-11-07 23:00:00,72,Param_1 manual mode,394,59,1,1
2024-11-07 23:00:00,84,above: Param_6,394,59,0,1
2024-11-07 23:00:00,84,Param_1 increasing,394,59,0,1
2024-11-07 23:00:00,84,above: Param_3,394,59,0,1
2024-11-07 23:00:00,84,above: Param_5,394,59,0,1
2024-11-07 23:00:00,84,above: Param_4,394,59,0,1
2024-11-07 23:00:00,84,above: Param_2,394,59,0,1
2024-11-07 23:00:00,105,above: Param_4,394,59,0,1
2024-11-07 23:00:00,105,above: Param_5,394,59,0,1
2024-11-07 23:00:00,105,above: Param_2,394,59,0,1
2024-11-07 23:00:00,105,above: Param_6,394,59,0,1
2024-11-07 23:00:00,105,Param_1 increasing,394,59,0,1
2024-11-07 23:00:00,105,above: Param_3,394,59,0,1
2024-11-07 23:00:00,144,Param_1 manual mode,394,59,1,1
2024-11-08 23:00:00,29,Param_1 manual mode,394,59,1,1
2024-11-09 07:00:00,137,Param_1 manual mode,394,59,1,1
2024-11-09 23:00:00,137,above: Param_5,394,59,0,1
2024-11-09 23:00:00,137,above: Param_4,394,59,0,1
2024-11-09 23:00:00,137,above: Param_2,394,59,0,1
2024-11-09 23:00:00,137,above: Param_6,394,59,0,1
2024-11-09 23:00:00,137,above: Param_3,394,59,0,1
2024-11-09 23:00:00,137,Param_1 increasing,394,59,0,1
2024-11-09 23:00:00,144,above: Param_3,394,59,0,1
2024-11-09 23:00:00,144,Param_1 increasing,394,59,0,1
2024-11-09 23:00:00,144,above: Param_5,394,59,0,1
2024-11-09 23:00:00,144,above: Param_4,394,59,0,1
2024-11-09 23:00:00,144,above: Param_2,394,59,0,1
2024-11-09 23:00:00,144,above: Param_6,394,59,0,1
2024-11-10 07:00:00,72,above: Param_3,394,59,0,1
2024-11-10 07:00:00,72,above: Param_4,394,59,0,1
2024-11-10 07:00:00,72,above: Param_6,394,59,0,1
2024-11-10 07:00:00,72,Param_1 increasing,394,59,0,1
2024-11-10 07:00:00,72,above: Param_5,394,59,0,1
2024-11-10 07:00:00,72,above: Param_2,394,59,0,1
2024-11-10 15:00:00,29,above: Param_5,394,59,0,1
2024-11-10 15:00:00,29,above: Param_2,394,59,0,1
2024-11-10 15:00:00,29,above: Param_3,394,59,0,1
2024-11-10 15:00:00,29,above: Param_4,394,59,0,1
2024-11-10 15:00:00,29,above: Param_6,394,59,0,1
2024-11-10 15:00:00,29,Param_1 increasing,394,59,0,1
2024-11-11 23:00:00,29,Param_1 manual mode,394,59,1,1
2024-11-11 23:00:00,64,Param_1 manual mode,394,59,1,1
2024-11-12 07:00:00,35,Param_1 manual mode,394,59,1,1
2024-11-12 07:00:00,72,Param_1 manual mode,394,59,1,1
2024-11-12 07:00:00,110,Bottle burst,368,61,1,2
2024-11-12 11:00:00,110,back to normal,368,61,0,1
2025-03-04 23:00:00,29,above: Param_2,394,59,0,1
2025-03-04 23:00:00,29,Param_1 increasing,394,59,0,1
2025-03-04 23:00:00,29,above: Param_5,394,59,0,1
2025-03-04 23:00:00,29,above: Param_6,394,59,0,1
2025-03-04 23:00:00,29,above: Param_4,394,59,0,1
2025-03-04 23:00:00,29,above: Param_3,394,59,0,1
2025-03-04 23:00:00,35,above: Param_4,394,59,0,1
2025-03-04 23:00:00,35,above: Param_3,394,59,0,1
2025-03-04 23:00:00,35,above: Param_2,394,59,0,1
2025-03-04 23:00:00,35,Param_1 increasing,394,59,0,1
2025-03-04 23:00:00,35,above: Param_5,394,59,0,1
2025-03-04 23:00:00,35,above: Param_6,394,59,0,1
2025-03-04 23:00:00,64,above: Param_5,394,59,0,1
2025-03-04 23:00:00,64,above: Param_6,394,59,0,1
2025-03-04 23:00:00,64,above: Param_4,394,59,0,1
2025-03-04 23:00:00,64,above: Param_3,394,59,0,1
2025-03-04 23:00:00,64,above: Param_2,394,59,0,1
2025-03-04 23:00:00,64,Param_1 increasing,394,59,0,1
2025-03-04 23:00:00,72,above: Param_5,394,59,0,1
2025-03-04 23:00:00,72,above: Param_6,394,59,0,1
2025-03-04 23:00:00,72,above: Param_4,394,59,0,1
2025-03-04 23:00:00,72,above: Param_3,394,59,0,1
2025-03-04 23:00:00,72,above: Param_2,394,59,0,1
2025-03-04 23:00:00,72,Param_1 increasing,394,59,0,1
2025-03-04 23:00:00,139,Bottle burst,368,61,1,2
2025-03-05 05:00:00,33,Bottle burst,368,61,1,2
2025-03-05 07:00:00,24,Param_1 manual mode,394,59,1,1
2025-03-05 07:00:00,63,Bottle burst,368,61,1,2
2025-03-05 07:00:00,120,Param_1 manual mode,394,59,1,1
2025-03-05 07:00:00,121,Param_1 manual mode,394,59,1,1
2025-03-05 09:00:00,139,back to normal,368,61,0,1
2025-03-05 11:00:00,33,back to normal,368,61,0,1
2025-03-05 11:00:00,63,back to normal,368,61,0,1
2025-03-07 07:00:00,24,above: Param_4,394,59,0,1
2025-03-07 07:00:00,24,Param_1 increasing,394,59,0,1
2025-03-07 07:00:00,24,above: Param_5,394,59,0,1
2025-03-07 07:00:00,24,above: Param_3,394,59,0,1
2025-03-07 07:00:00,24,above: Param_6,394,59,0,1
2025-03-07 07:00:00,24,above: Param_2,394,59,0,1
2025-03-07 07:00:00,120,above: Param_6,394,59,0,1
2025-03-07 07:00:00,120,above: Param_2,394,59,0,1
2025-03-07 07:00:00,120,above: Param_4,394,59,0,1
2025-03-07 07:00:00,120,Param_1 increasing,394,59,0,1
2025-03-07 07:00:00,120,above: Param_5,394,59,0,1
2025-03-07 07:00:00,120,above: Param_3,394,59,0,1
2025-03-07 07:00:00,121,above: Param_6,394,59,0,1
2025-03-07 07:00:00,121,above: Param_2,394,59,0,1
2025-03-07 07:00:00,121,above: Param_4,394,59,0,1
2025-03-07 07:00:00,121,Param_1 increasing,394,59,0,1
2025-03-07 07:00:00,121,above: Param_5,394,59,0,1
2025-03-07 07:00:00,121,above: Param_3,394,59,0,1
2025-03-11 07:00:00,66,Param_1 manual mode,394,59,1,1
2025-03-11 07:00:00,120,Param_1 manual mode,394,59,1,1
2025-03-12 07:00:00,40,Param_1 manual mode,394,59,1,1
2025-03-12 07:00:00,66,above: Param_3,394,59,0,1
2025-03-12 07:00:00,66,above: Param_4,394,59,0,1
2025-03-12 07:00:00,66,above: Param_6,394,59,0,1
2025-03-12 07:00:00,66,Param_1 increasing,394,59,0,1
2025-03-12 07:00:00,66,above: Param_5,394,59,0,1
2025-03-12 07:00:00,66,above: Param_2,394,59,0,1
2025-03-12 15:00:00,9,Param_1 manual mode,394,59,1,1
2025-03-12 15:00:00,121,Param_1 manual mode,394,59,1,1
2025-03-13 09:00:00,33,Bottle burst,368,61,1,2
2025-03-13 13:00:00,33,back to normal,368,61,0,1
2025-03-13 15:00:00,9,above: Param_6,394,59,0,1
2025-03-13 15:00:00,9,above: Param_2,394,59,0,1
2025-03-13 15:00:00,9,above: Param_4,394,59,0,1
2025-03-13 15:00:00,9,above: Param_5,394,59,0,1
2025-03-13 15:00:00,9,above: Param_3,394,59,0,1
2025-03-13 15:00:00,9,Param_1 increasing,394,59,0,1
2025-03-13 15:00:00,33,Param_1 manual mode,394,59,1,1
2025-03-13 15:00:00,40,above: Param_5,394,59,0,1
2025-03-13 15:00:00,40,above: Param_3,394,59,0,1
2025-03-13 15:00:00,40,Param_1 increasing,394,59,0,1
2025-03-13 15:00:00,40,above: Param_6,394,59,0,1
2025-03-13 15:00:00,40,above: Param_2,394,59,0,1
2025-03-13 15:00:00,40,above: Param_4,394,59,0,1
2025-03-13 15:00:00,63,Param_1 manual mode,394,59,1,1
2025-03-13 15:00:00,121,above: Param_4,394,59,0,1
2025-03-13 15:00:00,121,above: Param_5,394,59,0,1
2025-03-13 15:00:00,121,above: Param_3,394,59,0,1
2025-03-13 15:00:00,121,above: Param_6,394,59,0,1
2025-03-13 15:00:00,121,above: Param_2,394,59,0,1
2025-03-13 15:00:00,121,Param_1 increasing,394,59,0,1
2025-03-13 15:00:00,132,Param_1 manual mode,394,59,1,1
2025-03-14 23:00:00,63,above: Param_3,394,59,0,1
2025-03-14 23:00:00,63,above: Param_4,394,59,0,1
2025-03-14 23:00:00,63,above: Param_6,394,59,0,1
2025-03-14 23:00:00,63,Param_1 increasing,394,59,0,1
2025-03-14 23:00:00,63,above: Param_5,394,59,0,1
2025-03-14 23:00:00,63,above: Param_2,394,59,0,1
2025-03-15 07:00:00,24,Param_1 manual mode,394,59,1,1
2025-03-15 07:00:00,132,Param_1 increasing,394,59,0,1
2025-03-15 07:00:00,132,above: Param_5,394,59,0,1
2025-03-15 07:00:00,132,above: Param_2,394,59,0,1
2025-03-15 07:00:00,132,above: Param_3,394,59,0,1
2025-03-15 07:00:00,132,above: Param_4,394,59,0,1
2025-03-15 07:00:00,132,above: Param_6,394,59,0,1
2025-03-15 17:00:00,127,Bottle burst,368,61,1,2
2025-03-15 17:00:00,139,Bottle burst,368,61,1,2
2025-03-15 19:00:00,127,back to normal,368,61,0,1
2025-03-15 19:00:00,139,back to normal,368,61,0,1
2025-03-15 21:00:00,139,Bottle burst,368,61,1,2
2025-03-15 23:00:00,127,Param_1 manual mode,394,59,1,1
2025-03-16 01:00:00,139,back to normal,368,61,0,1
2025-03-16 21:00:00,51,Bottle burst,368,61,1,2
2025-03-16 23:00:00,118,Bottle burst,368,61,1,2
2025-03-17 01:00:00,51,back to normal,368,61,0,1
2025-03-17 03:00:00,118,back to normal,368,61,0,1
2025-03-17 05:00:00,139,Bottle burst,368,61,1,2
2025-03-17 09:00:00,139,back to normal,368,61,0,1
2025-03-17 21:00:00,139,Bottle burst,368,61,1,2
2025-03-18 15:00:00,24,Param_1 increasing,394,59,0,1
2025-03-18 15:00:00,24,above: Param_5,394,59,0,1
2025-03-18 15:00:00,24,above: Param_4,394,59,0,1
2025-03-18 15:00:00,24,above: Param_6,394,59,0,1
2025-03-18 15:00:00,24,above: Param_3,394,59,0,1
2025-03-18 15:00:00,24,above: Param_2,394,59,0,1
2025-03-18 15:00:00,33,above: Param_6,394,59,0,1
2025-03-18 15:00:00,33,above: Param_3,394,59,0,1
2025-03-18 15:00:00,33,above: Param_4,394,59,0,1
2025-03-18 15:00:00,33,above: Param_2,394,59,0,1
2025-03-18 15:00:00,33,Param_1 increasing,394,59,0,1
2025-03-18 15:00:00,33,above: Param_5,394,59,0,1
2025-03-18 15:00:00,120,above: Param_5,394,59,0,1
2025-03-18 15:00:00,120,above: Param_6,394,59,0,1
2025-03-18 15:00:00,120,above: Param_3,394,59,0,1
2025-03-18 15:00:00,120,above: Param_4,394,59,0,1
2025-03-18 15:00:00,120,above: Param_2,394,59,0,1
2025-03-18 15:00:00,120,Param_1 increasing,394,59,0,1
2025-03-18 15:00:00,127,above: Param_5,394,59,0,1
2025-03-18 15:00:00,127,above: Param_6,394,59,0,1
2025-03-18 15:00:00,127,above: Param_3,394,59,0,1
2025-03-18 15:00:00,127,above: Param_4,394,59,0,1
2025-03-18 15:00:00,127,above: Param_2,394,59,0,1
2025-03-18 15:00:00,127,Param_1 increasing,394,59,0,1
2025-03-18 17:00:00,139,back to normal,368,61,0,1
2025-03-20 21:00:00,120,Bottle burst,368,61,1,2
2025-03-21 01:00:00,120,back to normal,368,61,0,1
2025-03-21 07:00:00,89,Param_1 manual mode,394,59,1,1
2025-03-21 07:00:00,96,Param_1 manual mode,394,59,1,1
2025-03-21 23:00:00,103,Param_1 manual mode,394,59,1,1
2025-03-22 07:00:00,63,Param_1 manual mode,394,59,1,1
2025-03-22 07:00:00,86,Param_1 increasing,329,59,1,3
2025-03-22 23:00:00,63,above: Param_6,394,59,0,1
2025-03-22 23:00:00,63,above: Param_3,394,59,0,1
2025-03-22 23:00:00,63,Param_1 increasing,394,59,0,1
2025-03-22 23:00:00,63,above: Param_5,394,59,0,1
2025-03-22 23:00:00,63,above: Param_4,394,59,0,1
2025-03-22 23:00:00,63,above: Param_2,394,59,0,1
2025-03-22 23:00:00,103,above: Param_6,394,59,0,1
2025-03-22 23:00:00,103,above: Param_3,394,59,0,1
2025-03-22 23:00:00,103,Param_1 increasing,394,59,0,1
2025-03-22 23:00:00,103,above: Param_5,394,59,0,1
2025-03-22 23:00:00,103,above: Param_4,394,59,0,1
2025-03-22 23:00:00,103,above: Param_2,394,59,0,1
2025-03-23 07:00:00,86,back to normal Param_1,329,59,0,1
2025-03-23 07:00:00,89,above: Param_3,394,59,0,1
2025-03-23 07:00:00,89,Param_1 increasing,394,59,0,1
2025-03-23 07:00:00,89,above: Param_5,394,59,0,1
2025-03-23 07:00:00,89,above: Param_4,394,59,0,1
2025-03-23 07:00:00,89,above: Param_2,394,59,0,1
2025-03-23 07:00:00,89,above: Param_6,394,59,0,1
2025-03-23 07:00:00,96,above: Param_6,394,59,0,1
2025-03-23 07:00:00,96,above: Param_3,394,59,0,1
2025-03-23 07:00:00,96,Param_1 increasing,394,59,0,1
2025-03-23 07:00:00,96,above: Param_5,394,59,0,1
2025-03-23 07:00:00,96,above: Param_4,394,59,0,1
2025-03-23 07:00:00,96,above: Param_2,394,59,0,1
2025-03-24 19:00:00,139,Bottle burst,368,61,1,2
2025-03-25 01:00:00,139,back to normal,368,61,0,1
2025-03-25 03:00:00,30,Bottle burst,368,61,1,2
2025-03-25 07:00:00,30,back to normal,368,61,0,1
2025-03-25 07:00:00,139,Bottle burst,368,61,1,2
2025-03-25 09:00:00,139,back to normal,368,61,0,1
2025-03-25 21:00:00,130,Bottle burst,368,61,1,2
2025-03-26 01:00:00,47,Bottle burst,368,61,1,2
2025-03-26 01:00:00,130,back to normal,368,61,0,1
2025-03-26 01:00:00,139,Bottle burst,368,61,1,2
2025-03-26 03:00:00,47,back to normal,368,61,0,1
2025-03-26 03:00:00,139,back to normal,368,61,0,1
2025-03-26 05:00:00,79,Bottle burst,368,61,1,2
2025-03-26 07:00:00,52,Param_1 manual mode,394,59,1,1
2025-03-26 07:00:00,132,Param_1 manual mode,394,59,1,1
2025-03-26 09:00:00,78,Bottle burst,368,61,1,2
2025-03-26 13:00:00,52,Bottle burst,368,61,1,2
2025-03-26 13:00:00,79,back to normal,368,61,0,1
2025-03-26 15:00:00,139,Bottle burst,368,61,1,2
2025-03-26 17:00:00,52,back to normal,368,61,0,1
2025-03-26 17:00:00,139,back to normal,368,61,0,1
2025-03-26 21:00:00,78,back to normal,368,61,0,1
2025-03-26 23:00:00,78,Bottle burst,368,61,1,2
2025-03-26 23:00:00,87,Bottle burst,368,61,1,2
2025-03-26 23:00:00,120,Param_1 manual mode,394,59,1,1
2025-03-26 23:00:00,132,above: Param_3,394,59,0,1
2025-03-26 23:00:00,132,above: Param_4,394,59,0,1
2025-03-26 23:00:00,132,above: Param_6,394,59,0,1
2025-03-26 23:00:00,132,Param_1 increasing,394,59,0,1
2025-03-26 23:00:00,132,above: Param_5,394,59,0,1
2025-03-26 23:00:00,132,above: Param_2,394,59,0,1
2025-03-26 23:00:00,139,Bottle burst,368,61,1,2
2025-03-27 03:00:00,78,back to normal,368,61,0,1
2025-03-27 03:00:00,87,back to normal,368,61,0,1
2025-03-27 03:00:00,139,back to normal,368,61,0,1
2025-03-27 05:00:00,139,Bottle burst,368,61,1,2
2025-03-27 07:00:00,78,Bottle burst,368,61,1,2
2025-03-27 09:00:00,139,back to normal,368,61,0,1
2025-03-27 11:00:00,139,Bottle burst,368,61,1,2
2025-03-27 13:00:00,79,Bottle burst,368,61,1,2
2025-03-27 13:00:00,139,back to normal,368,61,0,1
2025-03-27 15:00:00,79,back to normal,368,61,0,1
2025-03-27 17:00:00,79,Bottle burst,368,61,1,2
2025-03-27 19:00:00,79,back to normal,368,61,0,1
2025-03-27 21:00:00,79,Bottle burst,368,61,1,2
2025-03-27 21:00:00,87,Bottle burst,368,61,1,2
2025-03-27 21:00:00,139,Bottle burst,368,61,1,2
2025-03-27 23:00:00,52,Bottle burst,368,61,1,2
2025-03-27 23:00:00,79,back to normal,368,61,0,1
2025-03-27 23:00:00,87,back to normal,368,61,0,1
2025-03-27 23:00:00,132,Param_1 manual mode,394,59,1,1
2025-03-28 03:00:00,52,back to normal,368,61,0,1
2025-03-28 03:00:00,139,back to normal,368,61,0,1
2025-03-28 05:00:00,78,back to normal,368,61,0,1
2025-03-28 23:00:00,51,Param_1 manual mode,394,59,1,1
2025-03-28 23:00:00,52,above: Param_4,394,59,0,1
2025-03-28 23:00:00,52,above: Param_5,394,59,0,1
2025-03-28 23:00:00,52,above: Param_2,394,59,0,1
2025-03-28 23:00:00,52,above: Param_6,394,59,0,1
2025-03-28 23:00:00,52,above: Param_3,394,59,0,1
2025-03-28 23:00:00,52,Param_1 increasing,394,59,0,1
2025-03-28 23:00:00,120,above: Param_3,394,59,0,1
2025-03-28 23:00:00,120,above: Param_6,394,59,0,1
2025-03-28 23:00:00,120,Param_1 increasing,394,59,0,1
2025-03-28 23:00:00,120,above: Param_4,394,59,0,1
2025-03-28 23:00:00,120,above: Param_5,394,59,0,1
2025-03-28 23:00:00,120,above: Param_2,394,59,0,1
2025-03-29 23:00:00,132,above: Param_2,394,59,0,1
2025-03-29 23:00:00,132,above: Param_3,394,59,0,1
2025-03-29 23:00:00,132,above: Param_4,394,59,0,1
2025-03-29 23:00:00,132,above: Param_6,394,59,0,1
2025-03-29 23:00:00,132,Param_1 increasing,394,59,0,1
2025-03-29 23:00:00,132,above: Param_5,394,59,0,1
2025-03-30 06:00:00,86,Param_1 increasing,329,59,1,3
2025-03-30 22:00:00,86,back to normal Param_1,329,59,0,1
